mz	intensity	present	rsd	present_flag	rsd_flag	flags
101.789389966	4991.85107422	1	nan	0	0	0
101.789741687	3358.12178548	3	28.4932012798	1	0	0
101.790152102	2675.90307617	3	27.6222948489	1	0	0
101.790443723	3679.90087891	2	8.83544836904	1	1	1
101.790843662	3559.11735026	3	10.6376853614	1	1	1
101.791164734	3927.01257324	2	27.817658684	1	0	0
101.791434438	3269.17822266	1	nan	0	0	0
101.791810126	3382.28474935	3	15.6964708233	1	1	1
101.792105442	2298.94677734	2	18.4579258122	1	1	1
101.792403241	1615.86401367	1	nan	0	0	0
101.792723197	3287.10839844	3	24.5642957466	1	0	0
101.793044734	3137.8910319	3	26.7369586826	1	0	0
101.79342583	3911.06713867	2	36.2970576722	1	0	0
101.793748106	1845.30389404	2	9.38811864034	1	1	1
101.794089436	3697.38810221	3	45.0290487468	1	0	0
101.794664365	3173.46110026	3	32.9089959807	1	0	0
101.794985705	3145.70184326	2	40.6991446255	1	0	0
101.795394917	2660.84594727	2	11.0316754329	1	1	1
101.795687381	2001.21142578	2	21.8276234537	1	0	0
101.795900213	3080.57885742	1	nan	0	0	0
101.796126599	2396.24560547	1	nan	0	0	0
101.796381107	1996.97772217	2	19.7480090993	1	1	1
101.796600568	1849.1229248	1	nan	0	0	0
101.797108724	2073.30200195	1	nan	0	0	0
101.797442912	3739.05200195	1	nan	0	0	0
101.797704649	2123.75268555	1	nan	0	0	0
101.797991758	2397.39379883	2	2.36740845594	1	1	1
101.798581833	2385.11303711	1	nan	0	0	0
101.799431377	1647.98046875	1	nan	0	0	0
101.79994788	1709.63000488	1	nan	0	0	0
101.800802114	2189.95361328	2	3.56892102051	1	1	1
101.801346928	2141.14257812	1	nan	0	0	0
101.801841823	1551.88464355	1	nan	0	0	0
101.802298488	2091.54101562	1	nan	0	0	0
101.802783682	1945.55969238	2	22.3907228154	1	0	0
101.803103573	1699.09997559	1	nan	0	0	0
101.803617041	1739.29077148	1	nan	0	0	0
101.804001219	2538.65625	1	nan	0	0	0
101.804656931	1786.59997559	1	nan	0	0	0
101.804888126	1600.20727539	1	nan	0	0	0
