mz	intensity	present	rsd	present_flag	rsd_flag	flags
392.169532546	5319.84619141	1	nan	0	0	0
392.264150178	8781.13069661	3	18.6749301444	1	1	1
393.08263918	6306.94075521	3	8.6939884947	1	1	1
393.308286295	37979.5234375	3	9.25473587129	1	1	1
393.321932248	7235.40885417	3	13.5026890065	1	1	1
393.358315466	13780.5996094	3	10.686815512	1	1	1
394.059512334	6425.57421875	1	nan	0	0	0
394.279777404	66039.5546875	3	3.41917898275	1	1	1
394.311621111	7566.44596354	3	2.11693731877	1	1	1
394.36175305	4744.76611328	1	nan	0	0	0
395.125118489	8255.39013672	3	18.3393936166	1	1	1
395.280625749	5582.42871094	1	nan	0	0	0
395.283355649	14856.5286458	3	17.2307359858	1	1	1
395.32387721	22734.9505208	3	11.7251398311	1	1	1
395.337596369	59047.296875	3	13.4088137454	1	1	1
396.250714331	8696.41601562	3	16.8310881593	1	1	1
396.277371558	9341.14860026	3	12.3866190309	1	1	1
396.307995173	28621.3027344	3	8.35341386617	1	1	1
396.327396709	7785.26269531	1	nan	0	0	0
396.341023967	13502.9303385	3	7.71519088405	1	1	1
397.311441911	6446.79134115	3	11.7374111579	1	1	1
397.342010894	26262.9804688	3	8.07384935329	1	1	1
398.345283792	5933.22281901	3	16.5237039613	1	1	1
398.92281555	11894.0035807	3	17.5634031868	1	1	1
399.080827468	4793.94628906	1	nan	0	0	0
399.089427581	5311.8293457	2	11.174659779	1	1	1
399.144104265	18810.2721354	3	7.43851217592	1	1	1
399.332577786	10955.7594401	3	8.72414737999	1	1	1
399.357767814	25903.5807292	3	7.1011483894	1	1	1
400.157097863	23165.438151	3	5.45246800224	1	1	1
400.201066788	5937.01293945	2	2.71829453115	1	1	1
400.316573401	9453.77750651	3	10.6140939749	1	1	1
400.360890272	5725.44848633	2	1.34788755162	1	1	1
401.300610055	5969.21166992	2	6.45196741368	1	1	1
401.336883769	5226.90380859	1	nan	0	0	0
402.021090263	4682.93408203	1	nan	0	0	0
402.224941026	12683.2692057	3	9.81730248197	1	1	1
403.051290595	6574.15071615	3	22.6148102458	1	0	0
403.082975773	5859.22216797	1	nan	0	0	0
403.316389597	5498.90820312	1	nan	0	0	0
404.035227467	4939.65625	1	nan	0	0	0
404.195977463	13279.3414714	3	21.2907803444	1	0	0
404.206308923	8173.47607422	1	nan	0	0	0
404.217102185	6148.22558594	2	18.5709386743	1	1	1
404.326718439	12570.0367839	3	8.44571884405	1	1	1
405.368361798	14160.96875	3	18.7487714637	1	1	1
405.984215003	4962.07006836	2	6.08189400068	1	1	1
406.951524664	7933.97721354	3	20.3741508934	1	0	0
407.293450076	5898.25439453	3	12.0754591938	1	1	1
407.324009767	7359.10693359	3	22.9601463085	1	0	0
408.007805035	10361.2395833	3	2.68512895054	1	1	1
408.023568592	5699.75537109	1	nan	0	0	0
408.078918117	4542.89306641	1	nan	0	0	0
408.308054395	28557.219401	3	21.7883830715	1	0	0
408.950575921	5244.88867188	1	nan	0	0	0
409.056675783	13413.7643229	3	5.22229453494	1	1	1
409.161806138	36574.4296875	3	26.0480828173	1	0	0
409.311292912	5613.61783854	3	10.6117436103	1	1	1
409.317302658	5100.27587891	1	nan	0	0	0
410.165105095	8080.77213542	3	22.3382906499	1	0	0
410.257424503	15575.4199219	3	5.48128387901	1	1	1
411.332568411	28738.7714844	3	8.2299284333	1	1	1
411.357967552	5219.14404297	1	nan	0	0	0
412.335877205	4807.54248047	1	nan	0	0	0
413.266006722	5987.46655273	2	1.79702775121	1	1	1
413.337150295	5414.19970703	1	nan	0	0	0
413.348254204	32256.4160156	3	13.95801551	1	1	1
413.373387326	29366.09375	3	6.72926961357	1	1	1
414.376741961	7622.71240234	3	6.47733371931	1	1	1
414.896627252	7354.96850586	2	2.07954597018	1	1	1
415.156877287	14189.9052734	3	11.137183122	1	1	1
415.316231364	15150.3404948	3	3.89090762466	1	1	1
416.084237642	7422.78352865	3	13.0741041937	1	1	1
416.274336845	16946.3860677	3	4.22525743894	1	1	1
416.301534527	5236.71191406	2	0.450339988136	1	1	1
417.308432473	5573.16113281	1	nan	0	0	0
417.319702141	6897.171875	3	0.487012480743	1	1	1
418.153654791	6847.0078125	1	nan	0	0	0
418.31718865	26567.3684896	3	14.6296100601	1	1	1
419.057083598	8435.97949219	3	15.9870948044	1	1	1
419.311125632	7878.62076823	3	10.1307831815	1	1	1
419.320395156	4897.34033203	1	nan	0	0	0
419.324000782	11667.6699219	3	23.9812286346	1	0	0
421.339729951	14373.3027344	3	40.1256792802	1	0	0
421.363254396	5985.93115234	3	18.2630253029	1	1	1
422.139028792	5361.03548177	3	8.78029996552	1	1	1
423.98175752	7873.34749349	3	15.9471306041	1	1	1
424.281879715	73477.6354167	3	10.1171918095	1	1	1
425.126095561	6361.27319336	2	22.1156538234	1	0	0
425.135481555	307238.458333	3	30.2419329488	1	0	0
425.285234144	14460.110026	3	10.5255310841	1	1	1
425.960529108	8064.28710938	1	nan	0	0	0
426.138936704	68171.9778646	3	26.3391320629	1	0	0
427.002293504	7003.51171875	3	13.7859347295	1	1	1
427.133702976	18697.9420573	3	32.2793063085	1	0	0
427.142855091	9171.75537109	2	15.2552298515	1	1	1
428.136937892	5538.1418457	2	6.32511248233	1	1	1
429.239614614	9801.72460938	3	9.76248566029	1	1	1
429.262832597	5406.20410156	2	2.06503740187	1	1	1
430.171248688	9308.20141602	2	22.1840943621	1	0	0
432.169255172	8988.05761719	2	42.0791216991	1	0	0
435.318966704	5684.21695964	3	5.52554493136	1	1	1
435.330033908	18177.796224	3	5.2494542427	1	1	1
436.177619651	4921.13012695	2	18.8884587643	1	1	1
436.333297481	5435.22949219	1	nan	0	0	0
437.138360454	8725.14078776	3	9.52056622874	1	1	1
437.313398962	9086.87011719	3	19.4954672403	1	1	1
437.334318202	9769.90983073	3	15.6588471027	1	1	1
438.065925792	4509.92724609	1	nan	0	0	0
438.283322573	5279.09033203	1	nan	0	0	0
440.193366723	16904.4117839	3	10.8196155422	1	1	1
440.285096918	10223.7652995	3	37.9691049165	1	0	0
440.299043883	39362.0664062	3	17.0025800244	1	1	1
441.289845228	4165.89208984	1	nan	0	0	0
441.302410318	11765.3821615	3	9.2018426506	1	1	1
441.934449042	4972.29833984	1	nan	0	0	0
442.300709131	4416.578125	1	nan	0	0	0
442.976195733	8124.06445312	3	21.3061429016	1	0	0
443.081865005	13741.1656901	3	12.1215796647	1	1	1
443.23357911	7998.72998047	3	19.8673346856	1	1	1
443.32215357	5964.92122396	3	16.4845887952	1	1	1
444.342640823	5343.60595703	2	17.5493400087	1	1	1
445.119342797	4684.70947266	2	1.58482888511	1	1	1
445.242419389	5132.83764648	2	5.06902482356	1	1	1
445.249075597	64182.5677083	3	5.38953545642	1	1	1
445.32666307	5494.93774414	2	6.9450153095	1	1	1
445.33780139	5309.71158854	3	10.9526532522	1	1	1
445.979489781	7004.52994792	3	17.48798025	1	1	1
445.989202517	4564.66040039	3	11.9849526736	1	1	1
446.252443448	14328.8850911	3	11.3104766369	1	1	1
446.906343679	4314.85205078	1	nan	0	0	0
447.014687965	7371.08837891	2	21.2039833892	1	0	0
447.342439589	12310.0016276	3	9.70553904924	1	1	1
447.357894752	8114.77587891	3	7.98268112845	1	1	1
448.221999516	12813.7496745	3	14.7041045262	1	1	1
448.31445307	3950.44995117	1	nan	0	0	0
448.961879643	5115.35058594	1	nan	0	0	0
449.394303166	4647.45019531	1	nan	0	0	0
449.879767503	4092.78735352	1	nan	0	0	0
450.005556205	18082.7545573	3	5.88834458576	1	1	1
450.193240087	9886.99975586	2	27.6547873701	1	0	0
450.317265425	6505.98583984	3	25.8019769686	1	0	0
450.32967825	38329.5507812	3	6.39571037777	1	1	1
450.998394558	4445.51904297	1	nan	0	0	0
451.059946769	6471.72412109	2	1.5224356012	1	1	1
451.257187581	8543.3585612	3	20.6664039532	1	0	0
451.292930086	7946.16341146	3	5.73019343667	1	1	1
451.304663854	6850.45214844	3	13.9408592271	1	1	1
451.313832864	12671.889974	3	11.5915065171	1	1	1
451.333207139	7996.13216146	3	6.58814362463	1	1	1
451.987071377	7360.38590495	3	19.2166449084	1	1	1
452.043928057	6103.65551758	3	26.4049458413	1	0	0
452.190524207	7325.77563477	2	38.8522446412	1	0	0
453.112607142	13116.3151042	3	9.23743732184	1	1	1
453.308334882	12882.578776	3	15.4590478784	1	1	1
453.32954536	4684.8499349	3	14.4114314304	1	1	1
454.040038257	14562.6572266	3	21.3138391528	1	0	0
454.257350343	14102.8408203	3	19.7421756082	1	1	1
454.311843905	5811.63574219	2	20.7093376619	1	0	0
454.960067105	6191.95751953	2	18.3257105893	1	1	1
455.260670373	4562.55322266	1	nan	0	0	0
456.04203146	4257.85839844	1	nan	0	0	0
456.115394818	5215.20849609	1	nan	0	0	0
456.167164172	9073.95572917	3	7.775953653	1	1	1
456.265643627	5044.17602539	2	4.66588048127	1	1	1
456.266916376	5810.27099609	1	nan	0	0	0
456.27291962	90449.03125	3	15.0517497225	1	1	1
456.292989604	5566.69856771	3	7.61389940281	1	1	1
456.907022251	4425.25634766	1	nan	0	0	0
457.012826014	7574.69498698	3	14.7690332355	1	1	1
457.043114446	7015.91064453	3	16.9648910157	1	1	1
457.276299636	19701.8404948	3	8.73317470942	1	1	1
457.363091032	4624.078125	2	4.53905930574	1	1	1
458.270675103	5528.79622396	3	9.74625444622	1	1	1
458.308533322	6239.24723307	3	13.3010657701	1	1	1
459.31722609	11952.4622396	3	10.7353370415	1	1	1
460.094872515	4477.22298177	3	1.01975217027	1	1	1
460.267232741	4603.03710938	1	nan	0	0	0
461.332739287	62168.8763021	3	15.6837463931	1	1	1
461.962908741	5711.66162109	2	6.37708984061	1	1	1
462.336186412	14932.5797526	3	15.0618510428	1	1	1
462.98894422	8643.1328125	1	nan	0	0	0
464.080727048	4456.3046875	1	nan	0	0	0
464.958314242	4604.04345703	1	nan	0	0	0
465.319774972	13610.8735352	2	4.01906449093	1	1	1
465.345012688	6355.91333008	2	4.21932301063	1	1	1
465.365638155	24529.8457031	3	21.8102579854	1	0	0
465.991937733	7069.47729492	2	6.00907655562	1	1	1
466.303620591	12645.3085938	3	13.2053690377	1	1	1
466.368969475	6076.28271484	3	27.2283996304	1	0	0
467.04356782	4432.29541016	1	nan	0	0	0
467.101383095	10191.0416667	3	11.0910057801	1	1	1
467.231091718	16194.1975911	3	8.72777595416	1	1	1
467.287754114	8384.94091797	3	13.5301731549	1	1	1
467.308505869	8056.7327474	3	3.17711255376	1	1	1
467.316405783	4573.64892578	1	nan	0	0	0
467.961010262	5522.09798177	3	10.7888724329	1	1	1
468.017205693	4666.46484375	1	nan	0	0	0
469.303204299	6529.93261719	1	nan	0	0	0
469.324219255	45801.7734375	3	14.3003732297	1	1	1
469.410636962	7736.40950521	3	11.8586144861	1	1	1
470.013784648	8216.01448568	3	18.0840780795	1	1	1
470.327585594	10368.5289714	3	15.5196235215	1	1	1
471.060962341	5779.39469401	3	1.81515819869	1	1	1
471.132838918	12721.0621745	3	24.5923020841	1	0	0
472.267902726	5549.46777344	1	nan	0	0	0
472.311673581	7034.08561198	3	20.6996174122	1	0	0
473.017096829	4438.41015625	1	nan	0	0	0
473.134602276	5474.66064453	1	nan	0	0	0
473.311047898	11756.7094727	2	1.84622386294	1	1	1
474.327962208	7820.86914062	3	34.7575142014	1	0	0
475.094397953	7433.58968099	3	27.5931595028	1	0	0
475.373853274	5908.97460938	1	nan	0	0	0
476.068805909	4221.46435547	1	nan	0	0	0
476.227437054	10488.253418	3	40.2401976121	1	0	0
476.23812688	4543.91015625	1	nan	0	0	0
476.332418196	18657.5322266	3	22.5921611611	1	0	0
477.316152473	5160.92822266	3	10.97885259	1	1	1
477.335870108	4928.71020508	2	5.58483835717	1	1	1
477.402123874	6215.28613281	3	19.8367265194	1	1	1
478.240833209	4581.92553711	3	13.773907199	1	1	1
478.254887698	4636.42822266	1	nan	0	0	0
479.335214078	38616.1113281	3	56.7123363624	1	0	0
480.232829457	5680.64013672	3	28.4041932499	1	0	0
480.319458589	4900.57202148	2	3.77399840171	1	1	1
480.338537803	13547.9731445	2	11.5787434907	1	1	1
481.33236563	17245.2290039	2	8.37578520712	1	1	1
481.979500576	4616.16308594	1	nan	0	0	0
481.997740565	7134.75878906	1	nan	0	0	0
482.335829524	3969.93286133	1	nan	0	0	0
483.075297973	20576.5188802	3	4.9668519744	1	1	1
483.282308594	6151.59570312	1	nan	0	0	0
483.314733901	4955.18652344	3	10.2155815182	1	1	1
483.944839798	4799.26367188	1	nan	0	0	0
484.074336157	5662.98681641	2	0.54573295256	1	1	1
484.311345807	22797.6972656	3	9.88763718624	1	1	1
484.323829459	49550.2161458	3	11.0321264379	1	1	1
485.072530054	4530.19555664	2	3.50803077505	1	1	1
485.298273742	9922.80696615	3	20.6853346276	1	0	0
485.327210834	10004.1894531	3	13.7823213794	1	1	1
486.326902334	8157.14778646	3	19.0081119619	1	1	1
487.115689652	4825.79858398	2	9.90531390252	1	1	1
487.326394013	12721.8341471	3	48.1346802933	1	0	0
487.961390769	5060.33935547	1	nan	0	0	0
487.97392656	7673.20882161	3	7.26021127782	1	1	1
488.329992289	6438.10302734	2	13.8688464787	1	1	1
489.32352682	6120.08300781	1	nan	0	0	0
489.943128369	5931.16772461	2	0.797359420695	1	1	1
490.322885874	5747.26171875	1	nan	0	0	0
491.99553802	4464.41015625	1	nan	0	0	0
492.256508073	5506.75	3	14.1662129591	1	1	1
493.043248834	4307.88928223	2	5.26408315458	1	1	1
500.238617394	4967.99316406	1	nan	0	0	0
502.036645284	5999.0164388	3	21.960300908	1	0	0
503.947693653	3993.62670898	1	nan	0	0	0
505.262434782	5042.2491862	3	10.7372510913	1	1	1
506.293425156	4047.00683594	1	nan	0	0	0
509.01720848	3962.48510742	1	nan	0	0	0
511.040684971	3023.95556641	1	nan	0	0	0
511.09628433	5504.32356771	3	35.7759069455	1	0	0
515.41291405	32263.1731771	3	12.9609721754	1	1	1
516.416224425	12183.9807943	3	18.6914527069	1	1	1
517.291581547	3353.62524414	2	0.0451936304645	1	1	1
517.39626539	11275.5255534	3	34.3809128951	1	0	0
518.24972444	31425.7324219	3	15.9321767079	1	1	1
518.399174782	4289.6920166	2	15.5045521125	1	1	1
519.252956315	7978.51302083	3	11.8684522991	1	1	1
519.294839151	6351.71402995	3	7.24148646351	1	1	1
522.261195095	4204.08044434	2	13.9842775633	1	1	1
522.267505933	5015.98242188	1	nan	0	0	0
522.35265225	3057.60375977	1	nan	0	0	0
523.351125379	4620.00602214	3	4.25406398763	1	1	1
525.071406847	3223.19116211	1	nan	0	0	0
525.337699896	4335.11572266	2	16.6126305245	1	1	1
525.363814632	3635.64135742	1	nan	0	0	0
525.387343092	7296.0234375	3	25.505232478	1	0	0
526.240942356	4448.1385498	2	8.35790328924	1	1	1
527.07025816	6875.6624349	3	17.6248745523	1	1	1
527.183157216	6838.40625	3	40.0866376057	1	0	0
527.239421124	3528.15917969	1	nan	0	0	0
529.47031892	5962.08561198	3	22.7799448913	1	0	0
530.212160429	4534.03662109	1	nan	0	0	0
530.317767737	5607.10693359	3	9.70991176234	1	1	1
531.407545441	11113.2855632	3	78.3416916849	1	0	0
531.485804421	15441.6139323	3	10.0894070327	1	1	1
532.094930968	4049.77709961	1	nan	0	0	0
532.290215139	6094.07568359	3	18.6316720566	1	1	1
532.394494705	5057.61230469	1	nan	0	0	0
532.411118147	4880.796875	2	38.608127435	1	0	0
532.439314085	15654.430013	3	19.3849885403	1	1	1
532.48890909	4910.61287435	3	22.7070603477	1	0	0
533.022645778	3056.2253418	1	nan	0	0	0
533.249046076	6295.3984375	3	12.3142645864	1	1	1
533.442113574	5825.2664388	3	14.3878454283	1	1	1
533.500610387	3178.49536133	1	nan	0	0	0
534.295417413	3069.33728027	2	0.0836024133142	1	1	1
535.519770242	16051.5224609	3	11.8128448877	1	1	1
536.522891499	4922.94482422	3	16.6530708678	1	1	1
537.168916656	2964.9453125	1	nan	0	0	0
537.378707895	12955.0182292	3	23.3715533281	1	0	0
537.386049065	21951.1289062	1	nan	0	0	0
537.394139382	383480.010417	3	16.9739413548	1	1	1
537.535294249	13299.4781901	3	12.0367947337	1	1	1
538.38182066	4451.75911458	3	27.0506215024	1	0	0
538.388376769	4991.88623047	1	nan	0	0	0
538.397957644	113637.356771	3	15.6933791798	1	1	1
538.538732585	4877.2171224	3	7.47201502938	1	1	1
539.390669096	13543.9176432	3	14.8739885073	1	1	1
539.401601084	15453.8710938	3	25.3565768959	1	0	0
539.993186983	3980.02587891	2	1.04966904438	1	1	1
540.037111396	5865.6875	1	nan	0	0	0
540.038434276	5141.04492188	2	15.6500133918	1	1	1
540.393544795	4381.89607747	3	17.9598769182	1	1	1
541.120449207	4166.1788737	3	5.91441560923	1	1	1
541.361291981	5296.51041667	3	24.9690187827	1	0	0
542.214869961	9390.00602214	3	13.1242701053	1	1	1
543.21820816	3999.26599121	2	0.00419083250354	1	1	1
545.40720355	9702.87109375	1	nan	0	0	0
545.413906045	17455.9316406	1	nan	0	0	0
545.422930144	550584.449219	3	97.8668366469	1	0	0
545.431203396	33007.1953125	1	nan	0	0	0
545.440230536	4585.29003906	1	nan	0	0	0
545.444748961	3382.32763672	1	nan	0	0	0
545.44609819	5919.4375	1	nan	0	0	0
545.50123234	5103.28385417	3	2.96660147961	1	1	1
546.410519077	8505.65698242	2	55.5079941483	1	0	0
546.416976761	5417.26855469	1	nan	0	0	0
546.426602039	165606.963216	3	96.4113389341	1	0	0
546.505035371	2918.46362305	1	nan	0	0	0
547.418886233	28648.7104492	2	53.2660745205	1	0	0
547.429632598	34453.1914062	2	55.8021373428	1	0	0
547.459810081	11613.2591146	3	15.4628818957	1	1	1
548.275475135	3501.65625	2	12.2298432438	1	1	1
548.285294625	64697.5729167	3	30.1318051768	1	0	0
548.422245826	8624.16259766	2	48.5353791992	1	0	0
548.463264796	3589.0078125	1	nan	0	0	0
549.288722917	20879.827474	3	23.8300926006	1	0	0
549.535614068	3415.93310547	1	nan	0	0	0
550.291666363	3422.71130371	2	18.352788422	1	1	1
550.359828726	12801.6261393	3	28.0132870988	1	0	0
551.362943443	5210.72607422	2	3.55129663713	1	1	1
551.550653174	2962.39257812	2	5.74872506585	1	1	1
552.20747172	3370.71240234	3	18.4438040217	1	1	1
553.331648488	3086.79663086	1	nan	0	0	0
553.335889129	3101.76147461	1	nan	0	0	0
553.3481031	34390.6419271	3	24.0926848411	1	0	0
553.351992034	33299.296875	1	nan	0	0	0
553.367596488	2086484.0	3	25.9384407401	1	0	0
553.376060616	59131.6621094	2	32.5125924798	1	0	0
553.386280307	13772.1318359	1	nan	0	0	0
553.388606223	75723.953125	2	58.564238157	1	0	0
553.390959469	14539.3994141	1	nan	0	0	0
553.400475037	3547.73388672	1	nan	0	0	0
554.278310828	2793.83325195	1	nan	0	0	0
554.355288342	14270.7832031	3	17.9702082323	1	1	1
554.371280066	623175.010417	3	25.1283937333	1	0	0
554.389799988	3143.29614258	1	nan	0	0	0
554.392508752	23719.7026367	2	60.6490483718	1	0	0
554.395413558	3440.94042969	1	nan	0	0	0
555.346694435	4193.26269531	1	nan	0	0	0
555.355532493	7502.23893229	3	26.8470474115	1	0	0
555.366316768	142624.054688	3	26.81634062	1	0	0
555.374417818	81694.0507812	3	27.7901582535	1	0	0
555.397079272	6170.046875	1	nan	0	0	0
555.486181659	3752.2035319	3	17.0413134009	1	1	1
556.369769456	39688.9576823	3	26.3352079369	1	0	0
557.094575522	18192.5611979	3	6.53382667519	1	1	1
557.362826108	3865.15494792	3	19.1902235122	1	1	1
557.372498571	5792.43155924	3	25.9205881134	1	0	0
557.5015579	65117.3763021	3	3.61233325219	1	1	1
558.09267741	4704.27392578	1	nan	0	0	0
558.094002775	6789.16625977	2	28.8407380137	1	0	0
558.504780784	21597.7845052	3	7.6165587427	1	1	1
559.091141735	4720.52172852	2	28.8615403457	1	0	0
559.150793794	6955.46858724	3	10.1814568117	1	1	1
559.516915355	43334.6015625	3	6.63601419137	1	1	1
560.520343447	13052.9267578	3	9.48362086036	1	1	1
561.15233047	2943.28662109	2	4.34148090256	1	1	1
561.53510474	29218.0397135	3	12.013074051	1	1	1
562.538401232	9869.72005208	3	8.47896669407	1	1	1
563.531916547	3472.29760742	1	nan	0	0	0
563.533553632	3576.0447998	2	1.21725720797	1	1	1
563.550720558	139477.723958	3	9.44594885545	1	1	1
564.554221322	48588.3841146	3	7.930859907	1	1	1
565.557636714	8499.53027344	3	19.3072928951	1	1	1
565.565608406	6178.06787109	1	nan	0	0	0
565.566765151	5212.88037109	1	nan	0	0	0
567.928197242	3712.08691406	3	7.70546405081	1	1	1
569.345240403	9305.48876953	2	58.0772457619	1	0	0
569.363313826	232214.554688	3	84.3557051944	1	0	0
569.384681282	3543.38964844	1	nan	0	0	0
570.347814551	4774.83642578	1	nan	0	0	0
570.356938147	6832.56005859	1	nan	0	0	0
570.366953271	64044.1842448	3	83.5861201712	1	0	0
571.361579954	15007.9887695	3	85.201149667	1	0	0
571.369933171	5629.59521484	1	nan	0	0	0
572.363873732	10982.1269531	1	nan	0	0	0
574.343303004	4223.37426758	2	3.07285284111	1	1	1
