mz	intensity	snr	snr_flag	present	fraction	rsd	fraction_flag	rsd_flag	flags
73.0572925516	3184.62768555	0.959969747221	0	1.0	1.0	nan	1	1	0
73.1033218279	2921.85083008	0.880758656811	0	1.0	1.0	nan	1	1	0
73.1363716262	2480.10302734	0.747598812585	0	1.0	1.0	nan	1	1	0
73.1602347668	3996.53881836	1.20471111164	0	1.0	1.0	nan	1	1	0
73.1647616581	3037.74023438	0.915692197914	0	1.0	1.0	nan	1	1	0
73.1719601409	3178.38256836	0.958087227768	0	1.0	1.0	nan	1	1	0
73.1778973281	3272.80664062	0.98655028899	0	1.0	1.0	nan	1	1	0
73.1817671888	2876.14038086	0.866979762474	0	1.0	1.0	nan	1	1	0
73.2047822066	2304.23828125	0.694586387736	0	1.0	1.0	nan	1	1	0
73.2244393298	2890.49584961	0.87130705504	0	1.0	1.0	nan	1	1	0
73.2323354641	3048.91381836	0.919060347554	0	1.0	1.0	nan	1	1	0
73.2406918898	3117.64697266	0.939779174139	0	1.0	1.0	nan	1	1	0
73.2796349565	2872.77319336	0.86596476215	0	1.0	1.0	nan	1	1	0
73.2797822653	2737.59448242	0.82521667924	0	1.0	1.0	nan	1	1	0
73.2966206219	3719.12475586	1.12108780187	0	1.0	1.0	nan	1	1	0
73.2997333991	3000.26489258	0.904395682922	0	1.0	1.0	nan	1	1	0
