mz	intensity	snr	snr_flag	present	fraction	rsd	fraction_flag	rsd_flag	flags
74.0178124643	4034.07177734	1.46726019302	0	1.0	1.0	nan	1	1	0
74.01870218	2495.74267578	0.907743858392	0	1.0	1.0	nan	1	1	0
74.0192132466	5470.95507812	1.98987897266	0	1.0	1.0	nan	1	1	0
74.0195072087	2573.86889648	0.93615968736	0	1.0	1.0	nan	1	1	0
74.0197443075	6570.97265625	2.3899739866	0	1.0	1.0	nan	1	1	0
74.0200200576	3144.68701172	1.14377589851	0	1.0	1.0	nan	1	1	0
74.0202439724	3076.58740234	1.11900691781	0	1.0	1.0	nan	1	1	0
74.0204850298	4949.34326172	1.80015992534	0	1.0	1.0	nan	1	1	0
74.0206930659	5206.69677734	1.89376375538	0	1.0	1.0	nan	1	1	0
74.0209553643	5797.31982422	2.10858335542	0	1.0	1.0	nan	1	1	0
74.0214432445	6026.49707031	2.19193899927	0	1.0	1.0	nan	1	1	0
74.0216970201	3458.96166992	1.25808291165	0	1.0	1.0	nan	1	1	0
74.0219578549	9988.78222656	3.63308918302	1	1.0	1.0	nan	1	1	1
74.0221412388	4480.34423828	1.62957704143	0	1.0	1.0	nan	1	1	0
74.0222741061	3349.12353516	1.21813292273	0	1.0	1.0	nan	1	1	0
74.0225971835	7230.39746094	2.62981795062	0	1.0	1.0	nan	1	1	0
74.0233463349	4898.75	1.78175829962	0	1.0	1.0	nan	1	1	0
74.0239204605	3860.61816406	1.4041721777	0	1.0	1.0	nan	1	1	0
74.024217721	4200.75146484	1.52788441687	0	1.0	1.0	nan	1	1	0
74.0243618315	3420.71459961	1.24417180475	0	1.0	1.0	nan	1	1	0
74.0244787889	5616.78417969	2.04291948545	0	1.0	1.0	nan	1	1	0
74.0248629797	6662.89892578	2.42340912693	0	1.0	1.0	nan	1	1	0
74.0251657427	3221.86303711	1.17184612536	0	1.0	1.0	nan	1	1	0
74.0253957852	2727.02612305	0.991865563262	0	1.0	1.0	nan	1	1	0
74.0255366887	3729.9753418	1.35665517176	0	1.0	1.0	nan	1	1	0
74.0258416579	3913.30957031	1.4233369341	0	1.0	1.0	nan	1	1	0
74.0260812753	3933.92675781	1.43083575419	0	1.0	1.0	nan	1	1	0
74.0267466016	2607.82958984	0.948511766411	0	1.0	1.0	nan	1	1	0
74.0270416571	3804.58374023	1.38379150922	0	1.0	1.0	nan	1	1	0
74.0274859686	3015.28759766	1.09671114118	0	1.0	1.0	nan	1	1	0
74.0277107737	4604.02392578	1.67456143739	0	1.0	1.0	nan	1	1	0
74.0278855347	2244.58642578	0.816394078767	0	1.0	1.0	nan	1	1	0
74.0281223333	3360.0378418	1.22210264081	0	1.0	1.0	nan	1	1	0
74.0329092193	2100.46850586	0.763975951705	0	1.0	1.0	nan	1	1	0
74.0334950589	2486.97851562	0.904556184986	0	1.0	1.0	nan	1	1	0
74.0372862991	2571.4296875	0.935272505762	0	1.0	1.0	nan	1	1	0
74.0379747932	2845.28588867	1.03487864189	0	1.0	1.0	nan	1	1	0
74.040973695	2104.82421875	0.765560198215	0	1.0	1.0	nan	1	1	0
74.0433363645	2993.31201172	1.08871824858	0	1.0	1.0	nan	1	1	0
74.0450481068	3085.59228516	1.12228214613	0	1.0	1.0	nan	1	1	0
74.0502489119	2762.98266602	1.0049435666	0	1.0	1.0	nan	1	1	0
74.0517352719	3006.28442383	1.09343653446	0	1.0	1.0	nan	1	1	0
74.0543066664	2785.49316406	1.01313101579	0	1.0	1.0	nan	1	1	0
74.0572502203	2667.2800293	0.9701348976	0	1.0	1.0	nan	1	1	0
74.0615498882	2911.63500977	1.05901094037	0	1.0	1.0	nan	1	1	0
74.0649330917	2809.65966797	1.02192078235	0	1.0	1.0	nan	1	1	0
74.0717169567	1898.08081055	0.690364120959	0	1.0	1.0	nan	1	1	0
74.0718040754	2567.28588867	0.933765335983	0	1.0	1.0	nan	1	1	0
74.0722680369	2336.93383789	0.849982395781	0	1.0	1.0	nan	1	1	0
74.075487551	2101.78125	0.76445341897	0	1.0	1.0	nan	1	1	0
74.0862071895	2297.86767578	0.835773371321	0	1.0	1.0	nan	1	1	0
74.0880797777	3231.19335938	1.17523972151	0	1.0	1.0	nan	1	1	0
74.0926154854	2198.15771484	0.799507170667	0	1.0	1.0	nan	1	1	0
74.0944422844	2374.35180664	0.863591944416	0	1.0	1.0	nan	1	1	0
74.0970919696	2278.59399414	0.828763207049	0	1.0	1.0	nan	1	1	0
74.097652081	2334.53808594	0.849111020241	0	1.0	1.0	nan	1	1	0
74.1080565254	2475.11083984	0.900239710412	0	1.0	1.0	nan	1	1	0
74.1374903275	2452.89501953	0.892159440501	0	1.0	1.0	nan	1	1	0
74.1490853975	2610.33227539	0.949422035509	0	1.0	1.0	nan	1	1	0
74.1681829182	2323.15258789	0.844969921871	0	1.0	1.0	nan	1	1	0
74.1927033622	2194.20849609	0.798070772956	0	1.0	1.0	nan	1	1	0
74.1975966643	1911.60510254	0.695283134892	0	1.0	1.0	nan	1	1	0
74.1988099501	2463.10595703	0.895873331318	0	1.0	1.0	nan	1	1	0
74.233358981	2429.47851562	0.883642461643	0	1.0	1.0	nan	1	1	0
74.2534350841	2189.9855957	0.7965348326	0	1.0	1.0	nan	1	1	0
74.2588313908	2778.85302734	1.01071588567	0	1.0	1.0	nan	1	1	0
74.2633662559	3415.86889648	1.24240934049	0	1.0	1.0	nan	1	1	0
74.2722524007	2433.99121094	0.885283805317	0	1.0	1.0	nan	1	1	0
74.3038390369	2637.60644531	0.959342112799	0	1.0	1.0	nan	1	1	0
74.3280675108	2615.75488281	0.951394329621	0	1.0	1.0	nan	1	1	0
74.3441369844	2288.99609375	0.832546626761	0	1.0	1.0	nan	1	1	0
74.3652763382	2524.63769531	0.918253466122	0	1.0	1.0	nan	1	1	0
74.3742761917	2392.86352539	0.870324969886	0	1.0	1.0	nan	1	1	0
74.3897058529	2665.08032227	0.969334826917	0	1.0	1.0	nan	1	1	0
74.4052156818	2140.38720703	0.778495059053	0	1.0	1.0	nan	1	1	0
74.4192586082	3086.34228516	1.12255493382	0	1.0	1.0	nan	1	1	0
74.4195389871	2394.84594727	0.87104601028	0	1.0	1.0	nan	1	1	0
74.439145663	2665.29467773	0.96941279163	0	1.0	1.0	nan	1	1	0
74.4425793544	3025.14916992	1.10029796195	0	1.0	1.0	nan	1	1	0
74.4638076167	3450.984375	1.25518143445	0	1.0	1.0	nan	1	1	0
74.4880759453	2671.84838867	0.971796487237	0	1.0	1.0	nan	1	1	0
74.5312878731	2108.48510742	0.766891725395	0	1.0	1.0	nan	1	1	0
74.5494081548	3976.67797852	1.44638509684	0	1.0	1.0	nan	1	1	0
74.5658329465	2845.44677734	1.03493715982	0	1.0	1.0	nan	1	1	0
74.6149702711	2574.05664062	0.936227973082	0	1.0	1.0	nan	1	1	0
74.6261996453	2367.35107422	0.861045659528	0	1.0	1.0	nan	1	1	0
74.7076314416	2114.94848633	0.769242565714	0	1.0	1.0	nan	1	1	0
74.7078316661	2340.64916992	0.851333724933	0	1.0	1.0	nan	1	1	0
74.7444128828	2687.45410156	0.977472549184	0	1.0	1.0	nan	1	1	0
74.7665457804	2782.20166016	1.0119338401	0	1.0	1.0	nan	1	1	0
74.7797964015	2440.76147461	0.88774626482	0	1.0	1.0	nan	1	1	0
74.794207456	3229.6184082	1.17466688511	0	1.0	1.0	nan	1	1	0
74.8085726746	3230.20385742	1.1748798229	0	1.0	1.0	nan	1	1	0
74.8106722688	2879.53417969	1.04733532507	0	1.0	1.0	nan	1	1	0
74.8313692819	2216.10717773	0.806035694163	0	1.0	1.0	nan	1	1	0
74.8900559944	2656.16064453	0.966090589135	0	1.0	1.0	nan	1	1	0
75.0126833326	2409.51928711	0.876382952367	0	1.0	1.0	nan	1	1	0
75.059792808	2291.64404297	0.833509730715	0	1.0	1.0	nan	1	1	0
75.070443206	3056.75073242	1.11179198517	0	1.0	1.0	nan	1	1	0
75.0783705498	2667.4597168	0.970200252986	0	1.0	1.0	nan	1	1	0
75.1334630693	2351.87207031	0.855415683783	0	1.0	1.0	nan	1	1	0
75.148017087	2884.41040039	1.04910888909	0	1.0	1.0	nan	1	1	0
75.1896700952	2406.20239258	0.875176541679	0	1.0	1.0	nan	1	1	0
75.2005073523	2407.39501953	0.87561032029	0	1.0	1.0	nan	1	1	0
75.2163390757	2321.91455078	0.844519626817	0	1.0	1.0	nan	1	1	0
75.2587197723	2516.04418945	0.915127862573	0	1.0	1.0	nan	1	1	0
75.2757054352	2153.59106445	0.783297525508	0	1.0	1.0	nan	1	1	0
75.2761165761	2234.04394531	0.81255960016	0	1.0	1.0	nan	1	1	0
75.3124854652	2653.58422852	0.965153503018	0	1.0	1.0	nan	1	1	0
75.3177886318	2276.94775391	0.828164441609	0	1.0	1.0	nan	1	1	0
75.331724097	2281.93505859	0.829978408747	0	1.0	1.0	nan	1	1	0
75.3558638377	2335.14233398	0.849330795484	0	1.0	1.0	nan	1	1	0
75.3590174069	2429.92553711	0.883805050923	0	1.0	1.0	nan	1	1	0
75.3638324799	2178.79052734	0.792462996731	0	1.0	1.0	nan	1	1	0
75.3776990088	2440.19384766	0.887539809288	0	1.0	1.0	nan	1	1	0
75.3983951458	2407.06665039	0.875490886875	0	1.0	1.0	nan	1	1	0
75.4138941957	2963.75146484	1.07796657729	0	1.0	1.0	nan	1	1	0
75.4256899223	3309.76586914	1.20381787337	0	1.0	1.0	nan	1	1	0
75.4296852758	2155.42138672	0.7839632447	0	1.0	1.0	nan	1	1	0
75.4322680204	2364.10253906	0.859864112301	0	1.0	1.0	nan	1	1	0
75.4524499834	2704.29150391	0.983596597435	0	1.0	1.0	nan	1	1	0
75.5073167665	2127.55493164	0.773827743272	0	1.0	1.0	nan	1	1	0
75.5587050199	2626.01977539	0.955127844813	0	1.0	1.0	nan	1	1	0
75.6186840957	2223.5612793	0.808746877083	0	1.0	1.0	nan	1	1	0
75.6362766699	2222.06079102	0.808201124095	0	1.0	1.0	nan	1	1	0
75.6445777171	2598.59985352	0.94515475507	0	1.0	1.0	nan	1	1	0
75.6806698091	2312.32983398	0.841033503071	0	1.0	1.0	nan	1	1	0
75.7152789829	2563.35375977	0.932335154138	0	1.0	1.0	nan	1	1	0
75.7523529596	2437.64111328	0.886611336584	0	1.0	1.0	nan	1	1	0
75.7933599469	2758.70288086	1.00338693629	0	1.0	1.0	nan	1	1	0
