mz	intensity	present	rsd	present_flag	rsd_flag	flags
373.037726283	13413.4648438	3	13.542930776	1	1	1
373.209623425	13997.5561523	2	33.7836909659	1	0	0
373.244303633	14419.2916667	3	3.43365591784	1	1	1
373.248337206	10300.6455078	1	nan	0	0	0
373.342050979	5229.80322266	1	nan	0	0	0
374.191686987	5652.8894043	2	11.0690376944	1	1	1
374.20326433	21316.6984049	3	57.083101175	1	0	0
374.904151117	5114.48925781	1	nan	0	0	0
375.003530233	5187.89794922	1	nan	0	0	0
375.206889283	5350.99462891	1	nan	0	0	0
376.078233999	8317.97167969	1	nan	0	0	0
376.29318954	9075.23535156	1	nan	0	0	0
376.297279068	87168.2434896	3	31.651363977	1	0	0
377.300606241	22008.3577474	3	45.5629032243	1	0	0
378.27665178	8564.24902344	1	nan	0	0	0
378.295368248	6334.23461914	2	27.0076864447	1	0	0
378.312781144	9526.27294922	3	65.0641638033	1	0	0
379.130181016	11614.8623047	1	nan	0	0	0
379.199065415	7057.33170573	3	15.5207136197	1	1	1
380.276870528	6698.11572266	1	nan	0	0	0
381.088720123	7306.16178385	3	1.10407036455	1	1	1
381.996713063	8211.78157552	3	22.7786638194	1	0	0
382.234991777	5875.48632812	1	nan	0	0	0
382.274644198	4692.82714844	2	1.42785646729	1	1	1
383.103117545	7274.20035807	3	11.1462485253	1	1	1
383.115612814	30646.6074219	3	15.0643169883	1	1	1
384.002629763	7616.09635417	3	25.5128970449	1	0	0
384.11901765	4525.23022461	2	0.531843408563	1	1	1
384.20631763	21422.9804688	2	42.366103281	1	0	0
385.118708085	5281.1328125	1	nan	0	0	0
385.20978709	5381.35546875	1	nan	0	0	0
385.316946721	42816.6484375	3	12.2500963182	1	1	1
385.342115647	6699.3211263	3	10.4687887957	1	1	1
385.958455384	6094.3515625	2	7.53458472689	1	1	1
386.025873494	111244.838542	3	3.89549387696	1	1	1
386.203485963	6445.78295898	2	21.512425968	1	0	0
386.213971397	7729.59008789	2	29.5690601013	1	0	0
386.217182322	13200.7304688	1	nan	0	0	0
386.221790031	265388.572917	3	62.3490146329	1	0	0
386.320385915	8173.14453125	3	14.0310485581	1	1	1
386.326197461	14432.4794922	1	nan	0	0	0
387.029155286	11525.7770182	3	2.53724492283	1	1	1
387.077238063	6399.484375	1	nan	0	0	0
387.179947585	9793.54785156	3	47.0687620156	1	0	0
387.220687504	5513.97607422	1	nan	0	0	0
387.22523687	48271.7828776	3	63.0587545465	1	0	0
387.321166091	6424.4765625	2	5.45439773182	1	1	1
387.332635194	35710.2981771	3	11.4717145872	1	1	1
388.024022314	7362.56738281	3	3.21920323992	1	1	1
388.214178369	8522.58105469	1	nan	0	0	0
388.218912264	78624.827474	3	62.3453712858	1	0	0
388.228700499	8471.5234375	1	nan	0	0	0
388.305501096	6157.86035156	2	3.46851688066	1	1	1
388.336038199	8295.50878906	3	14.9879517964	1	1	1
389.015090992	5227.91699219	1	nan	0	0	0
389.179102591	6831.24682617	2	14.4798393269	1	1	1
389.22230614	20771.4824219	2	31.238714738	1	0	0
390.172274815	6677.35107422	1	nan	0	0	0
390.217023378	10903.5957031	1	nan	0	0	0
390.977649938	5850.81005859	2	2.88270546137	1	1	1
391.28396767	7291.77750651	3	9.23063262327	1	1	1
391.342725323	9041.02652995	3	14.0252385582	1	1	1
392.034041344	8178.28369141	2	36.8311956595	1	0	0
392.052347729	15344.5117188	1	nan	0	0	0
392.105446774	4921.22802734	1	nan	0	0	0
392.264094746	9305.73535156	3	7.88498634632	1	1	1
392.292054641	8078.15966797	1	nan	0	0	0
393.08288192	7378.62044271	3	31.0573620188	1	0	0
393.308330843	18141.7360026	3	14.42257843	1	1	1
393.321992132	15648.4124349	3	3.88547351036	1	1	1
393.358439401	43673.2877604	3	5.73291821831	1	1	1
394.102361758	5890.68391927	3	15.6371566854	1	1	1
394.279782162	62936.6419271	3	11.6437395266	1	1	1
394.311786201	4948.78759766	1	nan	0	0	0
394.361771697	11015.7233073	3	15.0940523174	1	1	1
395.019674807	5223.21044922	1	nan	0	0	0
395.125136907	16147.1559245	3	13.5230894877	1	1	1
395.280080882	5132.02929688	1	nan	0	0	0
395.283452552	12181.0126953	3	7.5085860012	1	1	1
395.323983701	8070.06575521	3	15.111522458	1	1	1
395.332665594	5480.37353516	2	13.1175301068	1	1	1
395.337601256	114621.385417	3	14.763831318	1	1	1
396.128575297	4526.42822266	1	nan	0	0	0
396.250665126	15430.3785807	3	50.5553585413	1	0	0
396.277464594	7279.43294271	3	17.6392243767	1	1	1
396.307968631	38578.5690104	3	11.7358956545	1	1	1
396.340968507	26377.8522135	3	9.42396798908	1	1	1
397.279476275	6872.94580078	3	23.5999753606	1	0	0
397.311285512	8378.02050781	3	2.42756455255	1	1	1
397.341905369	13322.5999349	3	13.1582594333	1	1	1
398.020161752	5538.33658854	3	8.04073925537	1	1	1
398.032782551	8662.07910156	3	21.6150522789	1	0	0
398.922661352	5789.43701172	1	nan	0	0	0
399.089531855	8176.45117188	3	19.5121511514	1	1	1
399.144148496	13049.6266276	3	7.97328738069	1	1	1
399.332475197	14762.6038411	3	19.8661159738	1	1	1
399.357751782	27087.0657552	3	17.6957437946	1	1	1
400.157079317	44152.4856771	3	5.95095796434	1	1	1
400.200913959	5031.61962891	1	nan	0	0	0
400.316578759	11133.7273763	3	24.0509976332	1	0	0
400.341992549	6235.86376953	1	nan	0	0	0
400.361105538	6370.30615234	3	24.1219582733	1	0	0
401.160483144	6235.42724609	3	10.6828290362	1	1	1
401.244162374	6148.08154297	2	13.3929767694	1	1	1
401.348366648	6230.7430013	3	15.5893121674	1	1	1
402.224986025	10648.9501953	3	27.2827370154	1	0	0
402.331998933	6280.1953125	1	nan	0	0	0
402.357383099	6961.66129557	3	6.84734976329	1	1	1
403.083280846	8466.56665039	2	26.8859069611	1	0	0
404.195979284	9597.6476237	3	10.6686387368	1	1	1
404.206360261	10776.3499349	3	40.7937898412	1	0	0
404.326578543	9495.93717448	3	10.8790700826	1	1	1
405.106298943	7019.85823568	3	18.5270108127	1	1	1
407.293443118	14919.0595703	3	28.8454295273	1	0	0
407.299077216	4724.55566406	1	nan	0	0	0
408.007824829	18503.7747396	3	23.3834616522	1	0	0
408.020513804	11011.625	3	4.97762222053	1	1	1
408.033410136	5882.56347656	1	nan	0	0	0
408.079294118	5239.37386068	3	9.60348346222	1	1	1
408.302479964	5610.52246094	1	nan	0	0	0
408.308004576	71676.5664062	3	43.506954569	1	0	0
408.951020797	9483.02571615	3	8.65017872594	1	1	1
409.056824241	14861.641276	3	13.5694508585	1	1	1
409.161788814	60817.4322917	3	25.1586916861	1	0	0
409.182993694	18925.1953125	2	0.839200388041	1	1	1
409.311449829	15776.2986654	3	47.821060407	1	0	0
409.317119148	8505.83284505	3	32.8370682532	1	0	0
410.165172208	14996.4739583	3	23.2348249946	1	0	0
410.257419002	12617.3548177	3	21.7840768525	1	0	0
410.993717722	5572.86254883	2	16.0435538692	1	1	1
411.028500123	4625.63330078	1	nan	0	0	0
411.332542536	53254.3059896	3	28.0979522396	1	0	0
411.357875553	5476.03320312	2	12.1629444215	1	1	1
412.335946717	9899.78613281	3	22.9763863307	1	0	0
413.265827245	9159.89038086	2	23.4822087453	1	0	0
413.34270348	6723.01464844	1	nan	0	0	0
413.348222583	89266.0742188	3	46.2430744453	1	0	0
413.373396211	39105.3834635	3	12.9920499084	1	1	1
414.006855289	8904.6258138	3	10.4020728381	1	1	1
414.351588531	12011.4926758	2	8.74834758069	1	1	1
414.376663709	9530.38509115	3	14.1378186619	1	1	1
415.156814437	27464.6549479	3	9.60502594245	1	1	1
416.084258249	23720.6992188	3	14.4379965875	1	1	1
416.140701238	4752.15429688	1	nan	0	0	0
416.160004131	5015.84863281	1	nan	0	0	0
416.274329681	17152.0061849	3	22.8526728407	1	0	0
417.319628676	16204.7630208	3	27.9886243339	1	0	0
419.057202241	9795.0608724	3	2.9384283281	1	1	1
419.087188895	7774.15332031	2	21.0900930856	1	0	0
419.31111558	7826.37060547	3	18.0354987188	1	1	1
419.323783331	8558.31835938	2	0.335816373827	1	1	1
421.339641695	9931.51757812	2	18.049967974	1	1	1
422.139143391	8347.44986979	3	24.1109794772	1	0	0
422.266454815	8135.61132812	1	nan	0	0	0
423.981723311	14827.0221354	3	9.82220213441	1	1	1
424.007117705	4584.71142578	1	nan	0	0	0
424.219680353	4776.66992188	1	nan	0	0	0
424.272614807	7337.09033203	1	nan	0	0	0
424.281798389	210862.018229	3	72.0666675323	1	0	0
425.123785382	15665.9423828	1	nan	0	0	0
425.125858974	11270.8969727	3	37.8986386077	1	0	0
425.135352695	746926.489583	3	41.5660395322	1	0	0
425.279801859	5046.5078125	1	nan	0	0	0
425.285285043	43632.2421875	3	79.7053426322	1	0	0
425.960403148	5886.43603516	1	nan	0	0	0
426.12916078	4957.31933594	1	nan	0	0	0
426.133624182	6850.74316406	1	nan	0	0	0
426.138904327	157072.0	3	42.5981995443	1	0	0
426.280088232	13946.6835938	2	55.7236949532	1	0	0
426.289018972	6790.08300781	1	nan	0	0	0
427.002194752	4873.99023438	2	1.9585787601	1	1	1
427.133832043	43224.8424479	3	35.3581242327	1	0	0
427.138261228	8930.13183594	1	nan	0	0	0
427.142904524	13391.3929036	3	32.3281086871	1	0	0
428.137081444	13172.9619141	2	23.2464284345	1	0	0
428.373021629	5551.7199707	2	6.19258838396	1	1	1
429.239744762	12990.8291016	3	15.1681483376	1	1	1
429.262775471	12098.9358724	3	15.6884693716	1	1	1
430.015185706	8156.98535156	1	nan	0	0	0
430.388463757	8778.54589844	1	nan	0	0	0
435.061156488	7547.10498047	2	12.6426077466	1	1	1
435.330092212	26164.8014323	3	6.90371550816	1	1	1
435.988652244	6227.9140625	3	6.47191272813	1	1	1
436.333283326	6261.23421224	3	12.1387511964	1	1	1
437.138531968	11250.7278646	3	10.1385173621	1	1	1
437.313188985	5063.375	3	10.6981685565	1	1	1
437.333852666	4365.69824219	1	nan	0	0	0
437.348046507	4273.98730469	1	nan	0	0	0
438.066230523	7037.98583984	3	17.0258575274	1	1	1
438.112912769	7929.91129557	3	21.2380947186	1	0	0
438.269489169	5016.87451172	1	nan	0	0	0
438.281787151	4504.94189453	1	nan	0	0	0
440.193479687	10546.5644531	3	11.0758756471	1	1	1
440.285185563	11353.6806641	3	17.2581140675	1	1	1
440.298841888	4032.45751953	1	nan	0	0	0
440.933115725	5960.95385742	2	23.394664669	1	0	0
441.038783933	4715.57177734	1	nan	0	0	0
441.069103951	5017.2265625	1	nan	0	0	0
441.934094761	4475.31347656	1	nan	0	0	0
442.043372197	4394.89013672	1	nan	0	0	0
442.300364275	4087.82055664	1	nan	0	0	0
442.976174475	7828.34749349	3	27.3282060364	1	0	0
443.053636828	4373.375	1	nan	0	0	0
443.062240546	4127.54980469	1	nan	0	0	0
443.233466161	15000.3854167	3	16.4762044009	1	1	1
443.322328684	7395.09944661	3	15.1645135189	1	1	1
444.342626876	5265.67480469	3	16.4254169213	1	1	1
445.061402709	8171.1875	3	17.8527031612	1	1	1
445.119571872	5409.19702148	2	2.92343800487	1	1	1
445.242453948	7182.88655599	3	12.0420706857	1	1	1
445.249047851	110596.294271	3	19.6477353634	1	1	1
445.338060979	4719.38785807	3	12.805241558	1	1	1
445.980593387	6932.39013672	1	nan	0	0	0
445.988952258	40598.2070312	3	11.1359974388	1	1	1
446.252569337	23508.9160156	3	16.9346833981	1	1	1
446.906693104	5751.07543945	2	18.8889985547	1	1	1
446.992460935	4170.49560547	2	2.29899282007	1	1	1
447.248013302	6553.05525716	3	27.1421676982	1	0	0
447.342272054	5096.4375	1	nan	0	0	0
447.357773199	9185.04296875	3	24.0062542022	1	0	0
448.222189585	9341.27783203	3	34.7233922191	1	0	0
448.313730938	4515.45458984	1	nan	0	0	0
448.375533194	6046.82503255	3	13.9363114613	1	1	1
448.961903382	10373.9160156	3	11.2077984569	1	1	1
449.288501359	4280.65283203	2	8.09579164612	1	1	1
450.005626829	8536.0008138	3	12.4809086395	1	1	1
450.193284649	5735.58984375	2	3.01160653295	1	1	1
450.317365466	6411.89322917	3	10.2813100194	1	1	1
450.32968575	32014.5950521	3	5.20215324678	1	1	1
451.069441719	5892.66536458	3	36.2010997703	1	0	0
451.257189161	9841.89176432	3	32.8525660618	1	0	0
451.304487607	6377.18115234	3	10.3402266483	1	1	1
451.313729228	6870.39257812	3	11.1518151288	1	1	1
451.333135822	6716.03059896	3	9.09439624404	1	1	1
451.962488051	6454.85522461	2	8.34949028308	1	1	1
451.987239764	5380.36279297	3	4.56433110694	1	1	1
451.997070716	7993.82861328	1	nan	0	0	0
452.043958382	8598.92431641	3	6.10990919696	1	1	1
452.190462813	4036.80712891	1	nan	0	0	0
452.313106816	12677.6074219	1	nan	0	0	0
452.370411944	4855.66764323	3	12.3846329686	1	1	1
453.068895698	10812.8365885	3	15.8065469524	1	1	1
453.081507472	8079.60725911	3	16.0258033671	1	1	1
453.112547543	15835.5130208	3	12.3962285725	1	1	1
453.13084255	4288.79394531	1	nan	0	0	0
453.209115829	15000.9018555	3	48.7657188279	1	0	0
454.040100527	26333.110026	3	1.18451156076	1	1	1
454.99594589	4975.3972168	2	8.91316927772	1	1	1
455.043356586	3980.36791992	1	nan	0	0	0
455.074350942	4419.13757324	2	8.99494842421	1	1	1
455.087013913	4374.2019043	2	3.45240992902	1	1	1
456.041995422	5376.91064453	1	nan	0	0	0
456.115754173	4033.72021484	1	nan	0	0	0
456.167277518	5821.36621094	3	9.4287565497	1	1	1
456.27308691	6859.54085286	3	4.93072347915	1	1	1
456.292825397	6015.50260417	3	13.9788194725	1	1	1
456.907189124	11356.7428385	3	2.38796560965	1	1	1
457.013083809	7408.29964193	3	8.17758364952	1	1	1
457.030849042	3991.7668457	1	nan	0	0	0
457.043011915	11221.9388021	3	9.10285156769	1	1	1
457.27085302	4699.19824219	1	nan	0	0	0
457.374393051	6701.33463542	3	28.3650011541	1	0	0
457.97052683	4217.31982422	2	0.427297633654	1	1	1
458.017231819	4633.70751953	2	8.97999996417	1	1	1
458.077139607	4751.74023438	1	nan	0	0	0
458.308378459	8364.93652344	3	10.7530665356	1	1	1
459.035417701	4261.80712891	1	nan	0	0	0
459.120334589	5429.68310547	1	nan	0	0	0
459.279808888	4346.11181641	2	3.01337952824	1	1	1
459.317164579	12750.2360026	3	9.98539499778	1	1	1
460.070579277	7239.54915365	3	1.42690621636	1	1	1
460.094697424	7003.13061523	2	6.53663785898	1	1	1
460.243246659	4723.96728516	1	nan	0	0	0
460.943190461	4329.7734375	1	nan	0	0	0
461.332748526	67698.4791667	3	9.68625876054	1	1	1
461.358157385	4614.83984375	1	nan	0	0	0
461.962834666	43442.1158854	3	18.2193660206	1	1	1
462.336273426	13888.4303385	3	16.2508114708	1	1	1
462.966265375	4497.55566406	1	nan	0	0	0
463.069265076	9933.7578125	3	10.5026454713	1	1	1
463.35300208	4611.12695312	1	nan	0	0	0
463.961397448	5436.23754883	2	2.61803330865	1	1	1
464.935879818	4111.70361328	1	nan	0	0	0
465.31985103	8385.37866211	2	38.9640537288	1	0	0
465.365616209	19366.9980469	3	10.1444580341	1	1	1
465.991750295	4747.85009766	1	nan	0	0	0
466.303658669	8144.44287109	3	12.7904646511	1	1	1
466.369149166	4938.29882812	3	7.88323069483	1	1	1
467.043336244	13594.7903646	3	12.8247120313	1	1	1
467.101500712	10696.5566406	3	21.0336662898	1	0	0
467.231087245	20116.3763021	3	4.5459026018	1	1	1
467.287733292	4700.50537109	1	nan	0	0	0
467.308091307	4150.37548828	1	nan	0	0	0
467.961591976	4604.68847656	1	nan	0	0	0
467.970867345	15018.4475911	3	27.7999576471	1	0	0
468.01790197	8009.76171875	2	3.5361026755	1	1	1
468.027601365	4778.95605469	1	nan	0	0	0
468.100718794	4106.43261719	1	nan	0	0	0
468.234546685	4510.64615885	3	9.76111641714	1	1	1
468.888607691	4630.06762695	2	13.7993278796	1	1	1
469.055225924	9427.39648438	3	7.44604148907	1	1	1
469.324202384	12245.5244141	3	5.39636909422	1	1	1
469.410579083	13399.4420573	3	34.0656054881	1	0	0
470.013836417	12702.2688802	3	32.7212518979	1	0	0
470.251100177	7727.79785156	1	nan	0	0	0
470.414028808	4565.57910156	1	nan	0	0	0
471.061009081	9366.49788411	3	15.6062939762	1	1	1
471.132819827	24977.0527344	3	19.5040369996	1	1	1
472.13603112	4058.7791748	2	1.45103151718	1	1	1
472.311587506	5841.42773438	1	nan	0	0	0
472.881079727	6461.38110352	2	6.7568856839	1	1	1
473.017117556	6586.14404297	3	17.9563170426	1	1	1
473.084432343	4813.89794922	2	9.32916909384	1	1	1
473.134665797	6435.12809245	3	3.210727607	1	1	1
473.944224717	5107.95068359	3	9.65379329311	1	1	1
474.1229828	4407.71972656	1	nan	0	0	0
475.094457666	6063.30794271	3	11.2590847007	1	1	1
475.279837321	4740.05566406	1	nan	0	0	0
475.373388719	10117.4757487	3	80.0787749639	1	0	0
476.022078972	5048.50195312	1	nan	0	0	0
476.069154978	4475.4251709	2	12.0228325897	1	1	1
476.227388512	16741.2389323	3	52.902146497	1	0	0
476.332479525	12452.1197917	3	17.4835270157	1	1	1
477.068912238	3955.6184082	1	nan	0	0	0
477.230642489	6569.48486328	2	23.9268695039	1	0	0
477.259844586	4162.90673828	1	nan	0	0	0
479.025149896	4580.81542969	1	nan	0	0	0
479.139355396	4438.49462891	2	6.81673792967	1	1	1
479.335284472	26741.8590495	3	50.8456884794	1	0	0
480.338691968	8799.05297852	2	7.34642436024	1	1	1
481.332387954	10872.3725586	2	7.64482923968	1	1	1
483.017333623	9693.23681641	3	22.5701282406	1	0	0
483.075251227	21899.1188151	3	20.9269314712	1	0	0
483.314694587	5356.43774414	2	5.31359456342	1	1	1
483.944775946	24984.2545573	3	8.38524977652	1	1	1
484.001877742	4683.69580078	2	5.98582662242	1	1	1
484.074713151	6035.78450521	3	9.2447449755	1	1	1
484.311420624	21234.7919922	3	16.2482671861	1	1	1
484.323821946	67274.140625	3	14.3695012998	1	1	1
485.063749104	7025.33040365	3	20.9146861757	1	0	0
485.072000084	5052.18579102	2	9.05146108586	1	1	1
485.315143423	4654.56225586	2	6.80076099312	1	1	1
485.327389661	12983.4567057	3	13.154485992	1	1	1
486.326895315	8990.61686198	3	17.5259682158	1	1	1
487.326539854	7430.91455078	1	nan	0	0	0
487.973905042	4808.13598633	2	16.073417834	1	1	1
489.025428885	6770.76806641	2	28.5275129695	1	0	0
491.99580541	5365.26741536	3	1.60711334744	1	1	1
492.256598678	4764.70410156	3	5.37855568114	1	1	1
493.042976914	5912.97135417	3	16.1515658333	1	1	1
493.203959951	4712.27539062	1	nan	0	0	0
495.054340172	3933.72314453	1	nan	0	0	0
495.066219727	9228.73714193	3	25.9738338041	1	0	0
497.235221924	10831.4651693	3	46.7445927901	1	0	0
499.918551303	8337.89046224	3	22.0293591344	1	0	0
500.238422731	14974.8105469	3	44.6104500536	1	0	0
501.241929245	4658.02099609	1	nan	0	0	0
505.26231407	4543.70458984	1	nan	0	0	0
511.041352849	5947.39371745	3	21.4354593228	1	0	0
515.413345168	42109.4166667	3	7.90302077844	1	1	1
516.416847505	13865.0833333	3	9.1824561012	1	1	1
517.012354966	5724.25390625	3	15.3671984891	1	1	1
517.396490584	28389.4254557	3	60.1003360037	1	0	0
518.234064956	4152.34912109	1	nan	0	0	0
518.250068376	61316.3710938	3	54.0814684169	1	0	0
518.399810992	7207.21785482	3	50.6752132002	1	0	0
519.253356611	16491.6595052	3	41.1486046895	1	0	0
519.295236161	7908.9609375	3	17.6254471786	1	1	1
525.33815261	5510.72607422	2	22.4015186293	1	0	0
525.387940262	5919.16389974	3	20.5161553115	1	0	0
526.24148652	5030.17480469	1	nan	0	0	0
527.182419327	10409.9316406	1	nan	0	0	0
527.183609522	15423.5131836	2	22.3751086471	1	0	0
527.240095674	4441.65039062	1	nan	0	0	0
528.186352023	8412.88085938	1	nan	0	0	0
529.470745063	7426.04410807	3	29.3018643621	1	0	0
530.316801899	4933.40917969	1	nan	0	0	0
530.3181903	5420.63476562	1	nan	0	0	0
531.408105241	10601.7130534	3	41.9996695036	1	0	0
531.486220206	16283.1279297	3	17.7263770847	1	1	1
532.290865793	3936.4765625	1	nan	0	0	0
532.39603696	6721.99064128	3	49.7194282843	1	0	0
532.411203237	4252.84716797	1	nan	0	0	0
532.439745605	24258.0286458	3	18.6063371806	1	1	1
532.489610357	6198.89567057	3	15.4027344282	1	1	1
533.023122628	6881.58919271	3	15.4562962418	1	1	1
533.250053666	9085.34016927	3	51.333346683	1	0	0
533.442329176	8265.68945312	1	nan	0	0	0
533.443519189	8381.92773438	2	13.8336478664	1	1	1
534.254050708	4193.49902344	1	nan	0	0	0
535.520007774	23687.4420573	3	17.1355264755	1	1	1
536.523616107	8314.93212891	3	20.0531065952	1	0	0
537.169163126	5545.46166992	2	22.272642444	1	0	0
537.378467796	24176.2701823	3	14.7043501384	1	1	1
537.394308946	766536.041667	3	23.7440297514	1	0	0
537.402520869	21517.5683594	1	nan	0	0	0
537.535842408	19532.7083333	3	10.9771812389	1	1	1
538.381716343	9130.79541016	3	20.2321025836	1	0	0
538.389371725	11734.0	2	17.6519289565	1	1	1
538.398217406	217016.463542	3	23.7575668381	1	0	0
538.539038696	8323.2828776	3	25.2372200287	1	0	0
539.354035071	6328.02734375	1	nan	0	0	0
539.380794409	4682.48925781	1	nan	0	0	0
539.390862709	28137.8255208	3	20.8305690252	1	0	0
539.40203968	30804.5696615	3	21.9860445555	1	0	0
540.394578797	8536.34261068	3	14.3890062146	1	1	1
541.09936577	5785.52758789	2	11.4437497492	1	1	1
541.121267035	5992.05810547	2	8.50500764562	1	1	1
541.26270182	7553.18554688	2	11.285477904	1	1	1
541.361714585	6727.90087891	1	nan	0	0	0
542.215527017	7864.46508789	2	33.0954986316	1	0	0
543.178447963	8888.91040039	2	20.3424968518	1	0	0
543.218729556	4591.02490234	1	nan	0	0	0
544.311011303	4510.93603516	1	nan	0	0	0
545.407250662	13707.6796875	1	nan	0	0	0
545.423676876	180763.924479	3	92.4549844287	1	0	0
545.444557634	6893.484375	1	nan	0	0	0
545.445738208	5535.63208008	2	12.01357999	1	1	1
545.501940389	9784.30940755	3	13.5744565455	1	1	1
546.306615683	8397.54036458	3	47.2871104677	1	0	0
546.410333914	4782.40625	1	nan	0	0	0
546.427222305	56749.7447917	3	96.5648614746	1	0	0
546.505210486	4958.68457031	1	nan	0	0	0
547.419241214	15664.8525391	1	nan	0	0	0
547.43104058	10204.6551107	3	55.6033829047	1	0	0
547.46026064	15195.6464844	3	9.98627712504	1	1	1
548.26873675	7443.3828125	1	nan	0	0	0
548.276024138	6683.93969727	2	12.3355209149	1	1	1
548.285674556	112034.223958	3	43.2510158627	1	0	0
548.345072323	4265.22668457	2	12.585856446	1	1	1
548.464077839	5225.67008464	3	22.7456053884	1	0	0
548.997207697	6059.98779297	2	14.5088392379	1	1	1
549.289303503	36197.9036458	3	41.7593546659	1	0	0
549.298682419	6798.11816406	1	nan	0	0	0
549.375572235	3650.68261719	1	nan	0	0	0
549.475161178	4668.60351562	1	nan	0	0	0
549.535954457	6699.37027995	3	24.8770621731	1	0	0
550.116526025	4261.09033203	1	nan	0	0	0
550.291026447	4231.61474609	1	nan	0	0	0
550.292327178	6038.48120117	2	19.9135557154	1	1	1
550.360362737	34551.9023438	3	5.65788358943	1	1	1
551.099896607	4056.99291992	1	nan	0	0	0
551.363381712	9004.48665365	3	18.5760912255	1	1	1
551.551535077	4938.5736084	2	22.4617125504	1	0	0
553.320656016	4485.72363281	1	nan	0	0	0
553.328352786	4321.73901367	2	11.473319473	1	1	1
553.331884964	4541.44604492	2	18.7319072929	1	1	1
553.335572772	5111.06005859	2	11.3033727122	1	1	1
553.348347415	57801.5078125	2	4.73629918553	1	1	1
553.350489461	95896.1328125	1	nan	0	0	0
553.367525404	3906345.0	3	21.8967172207	1	0	0
553.3763757	115865.835938	3	24.4139234402	1	0	0
553.388715469	65550.4544271	3	75.8818640991	1	0	0
553.399593814	4765.25927734	2	17.9088538659	1	1	1
554.077161755	4561.37597656	1	nan	0	0	0
554.279039882	5737.73323568	3	11.8906691327	1	1	1
554.291130338	7212.11157227	2	7.70170173742	1	1	1
554.292405179	4543.44189453	1	nan	0	0	0
554.35436157	34194.3164062	1	nan	0	0	0
554.355486364	24551.0507812	2	5.16748503477	1	1	1
554.371493525	1175994.29167	3	16.8420710634	1	1	1
554.380801119	44586.9140625	1	nan	0	0	0
554.390385991	4374.46142578	1	nan	0	0	0
554.393027455	26101.4277344	2	47.3385488147	1	0	0
554.395327503	5246.34179688	1	nan	0	0	0
555.030788777	4664.22753906	1	nan	0	0	0
555.34815228	8557.04231771	3	29.4709010221	1	0	0
555.35522359	13648.1884766	2	29.1982645648	1	0	0
555.36658449	276506.973958	3	18.7868534062	1	1	1
555.374105721	161290.59375	3	19.3284771662	1	1	1
555.397429163	4568.18310547	1	nan	0	0	0
555.486422511	7445.67643229	3	21.163745836	1	0	0
556.205835482	6470.75927734	1	nan	0	0	0
556.35825076	6235.62402344	1	nan	0	0	0
556.370129689	67943.5950521	3	17.2096279742	1	1	1
557.073655862	9794.55794271	3	6.03025576151	1	1	1
557.095065727	16773.2399089	3	11.8652222338	1	1	1
557.363772174	7715.82568359	3	14.1458834602	1	1	1
557.372573951	9934.97119141	3	22.8215557684	1	0	0
557.48375681	4388.91760254	2	14.0183600646	1	1	1
557.491692019	4875.47265625	1	nan	0	0	0
557.502027472	113252.677083	3	21.5641127673	1	0	0
558.094293316	6542.32470703	2	14.7719615087	1	1	1
558.505378686	37631.1230469	3	29.1668999274	1	0	0
559.09245318	5273.47851562	3	2.34239602304	1	1	1
559.151276647	17913.8125	3	18.5981456792	1	1	1
559.507184835	8667.5546875	1	nan	0	0	0
559.517367312	60735.6158854	3	24.1794690221	1	0	0
560.154168717	4709.47851562	2	0.629029803177	1	1	1
560.521139909	20828.1341146	3	29.445847577	1	0	0
561.15306222	4679.80354818	3	2.41302164629	1	1	1
561.535872932	48201.0364583	3	14.6678011273	1	1	1
562.539324502	16559.4078776	3	23.5424950524	1	0	0
563.532605738	8715.72721354	3	27.8002353281	1	0	0
563.551031912	264250.416667	3	23.9260522228	1	0	0
564.277333769	5218.44873047	1	nan	0	0	0
564.278987576	6674.20117188	2	3.70051747181	1	1	1
564.554784634	83115.6106771	3	21.4096800269	1	0	0
565.55844966	13844.2200521	3	17.940983942	1	1	1
565.56697663	6064.34228516	1	nan	0	0	0
569.344962141	8703.65641276	3	40.762293201	1	0	0
569.363791871	218723.130208	3	45.8163964145	1	0	0
570.348759453	4723.68505859	1	nan	0	0	0
570.367541059	62920.985026	3	44.1043801232	1	0	0
571.362031195	13581.7740885	3	55.4638450179	1	0	0
571.370976444	6823.23095703	1	nan	0	0	0
572.365318935	5397.29345703	2	14.2774015875	1	1	1
581.25705197	3853.24853516	1	nan	0	0	0
